scorer,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000
3447,98.40960919857025,46.324997901916504,1.0,96.34838509559631,94.50521183013916,1.0,108.48031902313232,138.3479561805725,1.0
3448,99.8010745793581,63.97232151031494,0.47736451029777527,100.02610692568123,98.57397222518921,1.0,106.29477119445801,137.6453948020935,1.0
3449,98.88358223438263,82.58304858207703,0.011568695306777954,100.81434726715088,105.5270128250122,1.0,109.22403728961945,139.4080147743225,1.0
3450,109.56687831878662,137.8436257839203,8.32676887512207e-05,101.87466824054718,107.77804231643677,1.0,107.71435737609863,135.73475456237793,1.0
3451,109.71296882629395,138.47714138031006,9.927153587341309e-05,102.20484805107117,108.55289459228516,1.0,107.99641990661621,136.8546051979065,1.0
3452,109.91399192810059,139.48468190431595,7.236003875732422e-05,101.14558053016663,108.83420848846436,1.0,108.12433709204197,138.2525634765625,1.0
3453,110.34060287475586,138.0453382730484,0.00010192394256591797,100.8677624464035,107.98478555679321,1.0,108.85506248474121,136.03811597824097,1.0
3454,108.99635028839111,136.912677526474,4.2378902435302734e-05,101.76684391498566,108.61649322509766,1.0,106.82989978790283,134.5485143661499,1.0
3455,118.81392979621887,88.8178186416626,0.9999998211860657,101.44566285610199,107.34978008270264,1.0,107.67823362350464,136.14330577850342,1.0
3456,127.96220517158508,87.4962100982666,1.0,103.47170829772949,104.98177671432495,1.0,106.0358772277832,136.08748388290405,1.0
3457,134.7662513256073,83.38183069229126,1.0,105.12199306488037,105.14352989196777,1.0,107.72252416610718,140.15292263031006,1.0
3458,143.4007329940796,83.77672863006592,1.0,110.11462259292603,105.41797542572021,1.0,107.64519277215004,141.6194887161255,1.0
3459,135.57047247886658,90.45581340789795,1.0,108.23618412017822,112.77978134155273,1.0,100.00024370467872,146.42463970184326,1.0
3460,152.12725019454956,101.66861724853516,1.0,116.88657921552658,111.15431785583496,1.0,91.38772922754288,149.1109447479248,1.0
3461,171.22177970409393,116.15548801422119,1.0,126.37679600715637,113.80434036254883,1.0,91.11342644691467,142.2429027557373,1.0
3462,205.0035035610199,116.93160820007324,1.0,154.32195901870728,114.5335340499878,1.0,108.89619159698486,124.97409439086914,1.0
3463,243.94071086123586,111.71949195861816,1.0,191.4306571483612,110.81965923309326,1.0,145.30146980285645,108.40371894836426,1.0
3464,297.1515669822693,104.61413335800171,1.0,235.89180612564087,111.70411729812622,1.0,193.0852370262146,111.94144058227539,1.0
3465,349.0853831768036,99.43145036697388,1.0,286.965051651001,104.20114183425903,1.0,244.30865010619164,108.99023056030273,1.0
3466,399.97781229019165,94.5766339302063,1.0,339.4691638946533,104.68533992767334,1.0,293.450590133667,104.4238977432251,1.0
3467,446.1482620239258,94.4757890701294,1.0,384.18886041641235,97.10671758651733,1.0,337.4345123767853,101.52637767791748,1.0
3468,484.94595515727997,97.70353984832764,1.0,424.27275562286377,99.28379249572754,1.0,376.3778853416443,93.4688081741333,1.0
3469,520.9310331344604,98.44637441635132,1.0,458.1759343147278,100.0019998550415,1.0,411.2193422317505,91.02997016906738,1.0
3470,553.6177744865417,104.05731201171875,1.0,491.48948538303375,99.23704671859741,1.0,448.96386671066284,99.1984190940857,1.0
3471,569.3841624259949,110.96541976928711,1.0,522.7833123207092,102.01022815704346,1.0,479.71003341674805,87.88982701301575,1.0
3472,564.2453231811523,120.08086776733398,1.0,527.3992037773132,104.41681289672852,1.0,488.7642216682434,92.30731296539307,1.0
3473,552.3713645935059,122.52648115158081,1.0,523.9802706744522,104.54540729522705,1.0,490.3884792327881,92.7789659500122,1.0
3474,543.2025754451752,128.9082612991333,1.0,520.1044745445251,104.60684490203857,1.0,486.386061668396,91.13080167770386,1.0
3475,524.1432476043701,134.12878584861755,1.0,513.5444321632385,103.66296577453613,1.0,487.04929757118225,85.05985641479492,1.0
3476,516.2690301835537,147.13094902038574,1.0,512.5755000114441,108.25625228881836,1.0,488.6740732192993,84.37582874298096,1.0
3477,496.4857134819031,173.35375595092773,1.0,503.3212616443634,128.40534114837646,1.0,497.4031810760498,88.36215877532959,1.0
3478,477.5986518859863,188.48293018341064,1.0,499.88941360265017,150.00092792510986,1.0,503.6211633682251,106.02489948272705,1.0
3479,458.0380349159241,194.09295320510864,1.0,488.77078580856323,154.07802963256836,1.0,500.41754537820816,111.1171989440918,1.0
3480,427.18367499113083,203.7461814880371,1.0,471.3870794773102,170.39870691299438,1.0,490.17359161376953,131.66857814788818,1.0
3481,402.11096954345703,217.78460121154785,1.0,451.222562789917,184.43546962738037,1.0,483.97472414188087,156.3896894454956,1.0
3482,376.5269412994385,226.53949880599976,1.0,433.7015166282654,194.65049839019775,1.0,465.24215507507324,163.3568572998047,1.0
3483,347.9539213180542,233.49360179901123,1.0,404.78573685884476,205.2581968307495,1.0,444.85468006134033,184.94714260101318,1.0
3484,325.3387907743454,242.46757888793945,1.0,387.43184620141983,213.87650680541992,1.0,421.66239178180695,192.2448387145996,1.0
3485,305.60727167129517,244.2295045852661,1.0,358.43587589263916,223.53325486183167,1.0,396.5779200196266,196.42560195922852,1.0
3486,291.916353225708,233.03991603851318,1.0,348.3633946478367,221.40934562683105,1.0,385.8959016799927,209.1723141670227,1.0
3487,268.9824941754341,228.62723541259766,1.0,328.6993885040283,222.83553218841553,1.0,369.12430572509766,208.33335733413696,1.0
3488,244.65306681394577,227.91583013534546,1.0,297.6196928024292,222.67192578315735,1.0,344.88570404052734,223.6975040435791,1.0
3489,212.72938007116318,227.42111349105835,1.0,274.19602608680725,229.03256702423096,1.0,316.8111162185669,224.19776821136475,1.0
3490,186.12195253372192,225.16320991516113,1.0,240.93591165542603,224.07881879806519,1.0,284.8669137954712,223.78254747390747,1.0
3491,169.20177841186523,223.6718235015869,1.0,221.93866884708405,227.37433242797852,1.0,260.39352893829346,223.226065158844,1.0
3492,156.3008689880371,223.72622156143188,1.0,207.00303626060486,224.23448657989502,1.0,247.63878345489502,215.41577053070068,1.0
3493,163.7722840309143,234.20424222946167,1.0,207.65258049964905,227.0070948600769,1.0,247.19152307510376,215.24915742874146,1.0
3494,162.12860774993896,243.97164011001587,1.0,206.4807004928589,229.8851536512375,1.0,246.83425045013428,213.59727096557617,1.0
3495,161.14977025985718,244.3185749053955,1.0,205.82805156707764,230.68146276474,1.0,246.30058240890503,213.40229511260986,1.0
3496,176.45768928527832,232.2605938911438,1.0,213.39522969722748,228.4830675125122,1.0,248.07608652114868,213.98502707481384,1.0
3497,176.36404037475586,228.23478889465332,1.0,214.87901067733765,227.10004043579102,1.0,249.96115398406982,214.21791410446167,1.0
3498,173.37083637714386,220.73036098480225,1.0,212.8949198126793,225.76529264450073,1.0,250.03694915771484,214.96170568466187,1.0
3499,175.32431602478027,202.38802814483643,1.0,210.41552829742432,223.12686610221863,1.0,248.11636447906494,216.0671672821045,1.0
3500,170.12232112884521,195.66033363342285,1.0,206.84995818138123,221.0329132080078,1.0,246.33055758476257,220.63817882537842,1.0
3501,168.89769840240479,188.86480236053467,1.0,204.6614110469818,221.03361415863037,1.0,244.89619541168213,220.79527282714844,1.0
3502,164.60688304901123,184.4410376548767,1.0,198.849196434021,218.70672369003296,1.0,242.49868786334991,223.0755386352539,1.0
3503,152.44325923919678,173.71549129486084,1.0,187.75505113601685,206.93846368789673,1.0,228.7049360871315,223.70470571517944,1.0
3504,136.4097900390625,164.44585800170898,1.0,172.95945972204208,195.76645374298096,1.0,215.460031747818,209.95703268051147,1.0
3505,126.3149082660675,156.6312656402588,1.0,167.9624261856079,189.53111457824707,1.0,209.2090926170349,208.85548400878906,1.0
3506,116.6629068851471,147.032621383667,1.0,161.5372452735901,182.61069321632385,1.0,200.00815296173096,202.77817487716675,1.0
3507,111.9312653541565,172.1656322479248,1.0,162.24480974674225,181.02670764923096,1.0,198.56819128990173,195.68649768829346,1.0
3508,117.44071555137634,190.9522008895874,1.0,157.07621502876282,179.59696340560913,1.0,192.30823469161987,176.07383346557617,1.0
3509,148.21437644958496,218.74456787109375,1.0,160.41273021697998,185.42732572555542,1.0,192.30530214309692,170.85471105575562,1.0
3510,153.11221981048584,240.7065200805664,1.0,164.05912590026855,192.98922634124756,1.0,192.82995319366455,170.32640933990479,1.0
3511,150.64312362670898,271.4026870727539,1.0,162.05828142166138,220.75598526000977,1.0,183.33361673355103,178.03502655029297,1.0
3512,144.8171510696411,291.9846725463867,1.0,151.4703016281128,242.56799840927124,1.0,163.11718320846558,204.1262264251709,1.0
3513,147.6611124277115,307.40867805480957,1.0,150.40723633766174,252.15819549560547,1.0,165.57578086853027,213.09591484069824,1.0
3514,165.68083250522614,323.7113528251648,1.0,153.97426176071167,272.7851343154907,1.0,154.59436559677124,234.53497838974,1.0
3515,175.4355707168579,334.52835631370544,1.0,161.77507066726685,290.6497497558594,1.0,159.61100554466248,254.57916831970215,1.0
3516,184.12105560302734,351.3679029941559,1.0,164.42415738105774,301.8010301589966,1.0,154.102623462677,258.1529326438904,1.0
3517,194.92675876617432,370.17744731903076,1.0,167.93195152282715,316.5825881958008,1.0,154.1833438873291,269.1957759857178,1.0
3518,209.44728994369507,391.54686856269836,1.0,180.35583400726318,333.5025472640991,1.0,173.77309548854828,289.60665464401245,1.0
3519,224.95786666870117,415.19947624206543,1.0,195.50949382781982,351.21148204803467,1.0,177.70068168640137,308.17307764291763,1.0
3520,248.47214221954346,437.8080481290817,1.0,215.8867907524109,385.75285816192627,1.0,196.37826204299927,334.5352883338928,1.0
3521,253.8951016664505,441.2664008140564,1.0,228.27264022827148,391.9906358718872,1.0,212.02191525138915,346.7652497291565,1.0
3522,254.44802069664001,440.331494808197,1.0,232.6124939918518,394.52459621429443,1.0,217.0928897857666,354.18515062332153,1.0
3523,252.6971641778946,435.85870526731014,1.0,233.3987922668457,397.0253858566284,1.0,216.26492261886597,358.50349473953247,1.0
3524,253.9139108657837,435.216778755188,0.0012303292751312256,244.3719817698002,408.48318099975586,1.0,235.2620987892151,384.43745470046997,1.0
3525,268.4622601568699,411.060428917408,4.25875186920166e-05,251.26695090532303,409.27691316604614,0.9999999403953552,238.1493911743164,392.03508949279785,1.0
3526,239.95655155181885,395.6152846813202,1.990795135498047e-05,254.2407944202423,412.80126482248306,0.9996905326843262,241.83559846878052,396.94376492500305,1.0
3527,271.5469341278076,390.5575120449066,7.25090503692627e-05,261.84188425540924,411.8012513667345,0.9999932050704956,247.99806380271912,400.39792919158936,1.0
3528,286.81858682632446,427.70793959498405,0.17395612597465515,256.5938675403595,408.26954412460327,0.9995943307876587,246.62477111816406,395.60854864120483,1.0
3529,292.62732750177383,405.6560323238373,0.999993622303009,265.09200501441956,403.07912158966064,1.0,240.88308763504028,384.2133541107178,1.0
3530,304.4172716140747,392.94947242736816,1.0,262.45529961586,400.40908908843994,1.0,236.5466833114624,378.51129961013794,1.0
3531,306.1787815093994,395.86963081359863,1.0,263.7804129123688,397.12797927856445,1.0,233.71577215194702,378.30340671539307,1.0
3532,314.5716336965561,394.6386251449585,1.0,266.6704946756363,396.42101764678955,1.0,230.40020108222961,376.8155870437622,1.0
3533,315.43109703063965,392.00561141967773,1.0,273.67438435554504,396.3923816680908,1.0,232.2479305267334,380.2626619338989,1.0
3534,319.17365407943726,393.5013155937195,1.0,276.49739626049995,395.935800075531,1.0,232.60307550430298,380.7500295639038,1.0
3535,325.5369119644165,388.505578994751,1.0,277.79083943367004,397.5936756134033,1.0,233.1555061340332,381.29183864593506,1.0
3536,329.70140838623047,377.7917494773865,1.0,280.05919647216797,394.723756313324,1.0,237.78014588356018,383.65947461128235,1.0
3537,329.921808719635,352.20044231414795,1.0,285.6296352148056,387.05218863487244,1.0,242.76982259750366,384.92791414260864,1.0
3538,335.6612060070038,336.20103645324707,1.0,298.4842176437378,378.6349387168884,1.0,253.78872680664062,397.97766852378845,1.0
3539,355.7541227340698,312.9306354522705,1.0,324.0029423693195,352.2163157463074,1.0,280.28171396255493,376.6263236999512,1.0
3540,367.4157910346985,297.79021692276,1.0,337.5951991081238,337.3175835609436,1.0,306.77567541599274,371.55470541119576,0.9999897480010986
3541,382.35985565185547,285.5878629684448,1.0,348.158203125,328.8175187110901,1.0,314.85795307159424,358.6522765159607,1.0
3542,391.22024750709534,272.27315378189087,1.0,360.00384759902954,313.1690363883972,1.0,322.29793310165405,338.5866732597351,1.0
3543,404.1305610090494,254.5874261856079,1.0,370.93454694747925,296.4263391494751,1.0,339.9880895614624,330.15623903274536,1.0
3544,413.1882383823395,241.13986444473267,1.0,384.6665949821472,285.2845994234085,1.0,351.3491201400757,309.47720313072205,1.0
3545,412.6664337515831,228.6600799560547,1.0,390.00911045074463,269.3684902191162,1.0,358.93984603881836,303.14992356300354,1.0
3546,407.7492561340332,233.2955617904663,1.0,390.1181478500366,269.8324279785156,1.0,364.8942942619324,304.6885552406311,1.0
3547,394.1403503417969,235.02026462554932,1.0,386.06479597091675,271.8445749282837,1.0,364.0440683364868,304.9831929206848,1.0
3548,388.86983197927475,228.10016918182373,1.0,385.33244371414185,267.458044052124,1.0,364.4781522154808,305.8913450241089,1.0
3549,388.68215465545654,223.43394303321838,1.0,383.88196301460266,265.6798586845398,1.0,367.27593994140625,304.6677384376526,1.0
3550,390.90597009658813,208.90936040878296,1.0,384.4127388000488,259.7663803100586,1.0,368.1309518814087,301.3012914657593,1.0
3551,393.09376668930054,188.99138641357422,1.0,387.7833081781864,239.03879141807556,1.0,374.46408677101135,280.7806730270386,1.0
3552,388.2857076525688,172.20732498168945,1.0,386.65393018722534,224.4078483581543,1.0,379.34339743852615,267.5943841934204,1.0
3553,377.3228621482849,151.76955795288086,1.0,388.5794875025749,214.28985023498535,1.0,387.4506697654724,257.97065353393555,1.0
3554,371.4671247601509,125.05758571624756,1.0,378.74559020996094,182.73072481155396,1.0,380.02066802978516,230.27683782577515,1.0
3555,358.78433775901794,94.12632369995117,1.0,367.49187898635864,154.58967399597168,1.0,380.9753307700157,202.87778615951538,1.0
3556,350.5392587184906,67.31908988952637,1.0,361.0885362625122,126.50254130363464,1.0,362.0274831056595,174.0033473968506,1.0
3557,356.53142470121384,85.41350841522217,1.0,359.57530975341797,124.36708068847656,1.0,355.9006519317627,168.76249742507935,1.0
3558,359.26451086997986,96.56931400299072,1.0,358.7475197315216,131.038969039917,1.0,354.6539468765259,171.92804527282715,1.0
3559,360.7413339614868,89.71023511886597,1.0,360.6038165092468,130.1799054145813,1.0,354.629975438118,172.6282787322998,1.0
3560,369.3012099266052,76.74112129211426,1.0,361.0709080696106,123.09905433654785,1.0,355.3954133987427,168.74913501739502,1.0
3561,375.3012340068817,51.88839292526245,1.0,359.2815251350403,106.97844743728638,1.0,355.83952808380127,154.3277449607849,1.0
3562,374.7766809463501,37.44589710235596,1.0,358.1962540149689,95.93387055397034,1.0,359.59319949150085,139.80621480941772,1.0
3563,373.268009185791,40.3339638710022,1.0,359.70241141319275,95.99835276603699,1.0,358.694620847702,138.03750801086426,1.0
3564,373.8119570016861,41.779205322265625,1.0,360.18802309036255,92.05928993225098,1.0,353.19009160995483,136.50607347488403,1.0
3565,384.940819978714,38.24399662017822,1.0,361.8984966278076,87.78964352607727,1.0,346.7927670478821,131.46223258972168,1.0
3566,391.756635427475,37.882935523986816,1.0,362.02500915527344,84.30626583099365,1.0,347.0008535385132,126.90697813034058,1.0
3567,386.84352350234985,37.93165683746338,1.0,361.4202461242676,84.11634922027588,1.0,348.29097843170166,127.34535884857178,1.0
3568,385.85561656951904,37.28399467468262,1.0,361.1442666053772,83.94860029220581,1.0,348.2181558609009,127.45044922828674,1.0
3569,383.92904114723206,35.59112882614136,1.0,361.2316222190857,84.31179523468018,1.0,347.1230723261833,126.89192199707031,1.0
3570,376.4274444580078,33.783118724823,1.0,361.4182939529419,83.28548049926758,1.0,346.947962641716,126.82365131378174,1.0
3571,376.7979259490967,34.0456862449646,1.0,361.4555230140686,83.51472091674805,1.0,347.5156488418579,129.43939590454102,1.0
3572,381.2758626937866,33.741007804870605,1.0,362.5600199699402,84.19249820709229,1.0,347.99378538131714,130.35307121276855,1.0
3573,377.165536403656,37.15368366241455,1.0,361.8015151023865,85.86352682113647,1.0,346.98229026794434,129.8369812965393,1.0
3574,379.68453246355057,36.64967060089111,1.0,362.05660581588745,85.99653029441833,1.0,347.5327672958374,130.6397500038147,1.0
3575,382.09515500068665,33.60209941864014,1.0,363.0341229438782,84.47883605957031,1.0,347.75427436828613,129.76267766952515,1.0
3576,386.50390911102295,33.83765697479248,1.0,363.25177669525146,83.74867486953735,1.0,348.02981758117676,129.63264417648315,1.0
3577,396.8690768480301,35.05868625640869,1.0,365.1181617975235,83.79270648956299,1.0,348.2833938598633,128.73219537734985,1.0
3578,409.9012985229492,40.67225646972656,1.0,369.0646119117737,84.81647682189941,1.0,348.0326522514224,126.65864181518555,1.0
3579,427.5116367340088,49.81246900558472,1.0,377.80816745758057,83.56732702255249,1.0,350.77838253974915,121.93774700164795,1.0
3580,449.4119567871094,48.02009391784668,1.0,396.2091360092163,78.54120993614197,1.0,354.69615173339844,105.63278675079346,1.0
3581,464.19998693466187,48.01627063751221,1.0,415.3018686771393,75.72918128967285,1.0,380.15098817646503,100.24861335754395,1.0
3582,484.0542127378285,64.86047554016113,1.0,432.8467426300049,74.014000415802,1.0,394.75602436065674,93.13668537139893,1.0
3583,514.0643277168274,64.44963073730469,1.0,458.60192346572876,71.32144260406494,1.0,416.42516231536865,86.47822713851929,1.0
3584,545.2187662124634,63.21649122238159,1.0,482.29086208343506,71.56966304779053,1.0,439.9927864074707,85.39656352996826,1.0
3585,557.412250995636,74.39903020858765,1.0,496.46246004104614,69.90688121318817,1.0,453.17162585258484,77.02339839935303,1.0
3586,564.27476978302,88.00899696350098,1.0,513.0929431915283,71.14194393157959,1.0,475.0267956852913,85.65076923370361,1.0
3587,560.6844248771667,105.86342668533325,1.0,525.2696657180786,79.23118925094604,1.0,485.22527623176575,77.65160179138184,1.0
3588,553.9051394462585,116.41228485107422,1.0,526.1537411212921,83.73355340957642,1.0,487.21977710723877,76.4418773651123,1.0
3589,554.0656266212463,104.4494080543518,1.0,524.799882888794,81.36466360092163,1.0,486.3384006023407,77.07539463043213,1.0
3590,554.1291728019714,103.07796931266785,1.0,523.7438750267029,80.8390212059021,1.0,484.00534669542685,74.68079233169556,1.0
3591,552.2778339385986,114.41749286651611,1.0,524.8119468688965,83.10532140731812,1.0,483.55914613604546,71.10869789123535,1.0
3592,551.1131291389465,123.07736825942993,1.0,524.5686196684837,86.57398319244385,1.0,483.98182325437665,70.95363712310791,1.0
3593,553.9507217407227,130.96216773986816,1.0,527.7983937263489,88.8551139831543,1.0,485.42053258419037,69.38717842102051,1.0
3594,554.1566882133484,134.63079190254211,1.0,528.3438019752502,90.60489797592163,1.0,486.10938262939453,69.29651260375977,1.0
3595,547.3419335484505,148.57605743408203,1.0,530.9294023513794,99.23205709457397,1.0,492.48616886138916,71.27268505096436,1.0
3596,545.2501578330994,164.90507793426514,1.0,534.7763040065765,119.99646639823914,1.0,507.08907651901245,82.88950300216675,1.0
3597,533.3413362503052,192.41305589675903,1.0,534.0268220901489,145.02544021606445,1.0,514.3834606409073,102.11679458618164,1.0
3598,534.0385076999664,230.31255912780762,1.0,530.1740503311157,176.31520128250122,1.0,524.5375468730927,131.30311727523804,1.0
3599,537.651837348938,267.81826734542847,1.0,533.1061606407166,210.50185537338257,1.0,521.8455777168274,165.8386266231537,1.0
3600,540.1790313720703,310.22659134864807,1.0,530.9199686050415,252.24938106536865,1.0,524.1686210632324,205.59947299957275,1.0
3601,529.2276039123535,342.9146451950073,1.0,534.3306322097778,289.5664277076721,1.0,523.9424618966877,244.00597381591797,1.0
3602,524.4114055633545,368.33070278167725,1.0,530.783752322197,315.3139662742615,1.0,530.6453127861023,271.64812445640564,1.0
3603,535.6426508426666,395.96799087524414,1.0,533.2178257703781,338.6350383758545,1.0,529.4371361732483,292.3575801849365,1.0
3604,558.4486966133118,417.82678031921387,1.0,534.9181699752808,362.2167868614197,1.0,531.8814500644803,315.86017084121704,1.0
3605,566.0710122585297,437.864727973938,1.0,540.6855053901672,379.4078984260559,1.0,529.0074582099915,328.58440351486206,1.0
3606,571.9827734269202,443.68405199050903,1.0,545.6600337028503,388.0495023727417,1.0,522.9771203994751,344.7904963493347,1.0
3607,568.6202688217163,442.0725140571594,1.0,545.7003784179688,389.7220096588135,1.0,521.1364159584045,349.72136187553406,1.0
3608,562.7530856132507,442.077269077301,1.0,544.5697379112244,390.89447045326233,1.0,522.4827289581299,352.034619808197,1.0
3609,562.7053318023682,441.8809938430786,1.0,545.0755615234375,389.3893184661865,1.0,522.278323173523,350.7386815547943,1.0
3610,545.5492825508118,439.1467773914337,1.0,546.283637046814,391.81288504600525,1.0,524.8641144633293,355.51745653152466,1.0
3611,538.9739518165588,440.3690605163574,1.0,544.9609484672546,396.92242908477783,1.0,534.9086184501648,359.4136917591095,1.0
3612,527.9973187446594,436.9146194458008,1.0,548.1246747970581,403.5171866416931,1.0,535.9564514160156,366.06977462768555,1.0
3613,516.2498902976513,433.34513330459595,1.0,545.0508661270142,405.0384120941162,1.0,537.0530309677124,370.58821058273315,1.0
3614,516.231556519866,427.27332878112793,1.0,544.2872996330261,408.9061894416809,1.0,541.4911760091782,378.0573945045471,1.0
3615,521.0823378562927,419.2243826985359,1.0,543.4845757484436,404.87664318084717,1.0,543.5853245258331,377.2282590866089,1.0
3616,532.2229694128036,415.07304668426514,0.01266247034072876,542.656459569931,401.2294330596924,1.0,544.0921125411987,376.48353719711304,1.0
3617,534.8164548873901,415.4353666305542,5.111098289489746e-05,543.1517374515533,398.0864305496216,1.0,543.2229149341583,375.4335355758667,1.0
3618,543.4819746017456,378.41960632801056,4.646182060241699e-05,540.0642119944096,394.9350098371506,0.9999999403953552,540.755678653717,378.2643094062805,1.0
3619,532.4795521199703,399.0200562477112,0.010468363761901855,533.974928021431,382.7627115249634,0.9766521453857422,534.4459397792816,371.8001399040222,1.0
3620,530.7895330190659,400.0650267601013,0.08845597505569458,533.517733335495,372.391226708889,0.9394235610961914,524.1449384391308,370.2649278640747,1.0
3621,531.1958864927292,399.421019077301,0.03819078207015991,533.6393226385117,372.471927523613,0.9960964918136597,523.312238752842,370.04451417922974,1.0
3622,530.4743311405182,399.7170944213867,0.02210479974746704,536.871639251709,376.11841583251953,0.9611268043518066,524.6391294002533,371.616201877594,1.0
3623,532.2191556841135,397.8862347602844,0.027459025382995605,536.4234073162079,369.19055366516113,0.2727171778678894,533.1935285329819,376.9267978668213,1.0
3624,530.4838223457336,398.0619583129883,0.0077821314334869385,533.3463741540909,361.1009373664856,0.9999516010284424,532.5784483551979,378.6205234527588,1.0
3625,506.02422535419464,344.91238260269165,0.9999905824661255,532.8501460552216,360.3520197868347,0.9999996423721313,533.1014564037323,378.9237160682678,1.0
3626,521.5725955963135,397.65012407302856,7.68899917602539e-06,534.1013708114624,365.32937800884247,0.9999996423721313,515.770845413208,376.192045211792,1.0
3627,542.071540594101,339.75198820233345,1.0,525.2318083047867,359.5569598674774,1.0,498.5555782318115,377.4983367919922,1.0
3628,535.2619295120239,330.5789337158203,1.0,519.6435370445251,364.15886878967285,1.0,487.8317518234253,383.63371300697327,1.0
3629,514.174678683281,325.96544456481934,1.0,507.13769006729126,367.5009000301361,1.0,479.4825689792633,394.073410987854,1.0
3630,504.26021575927734,322.3080520629883,1.0,506.74226903915405,367.6992681026459,1.0,480.3910012245178,399.4632525444031,1.0
3631,489.36617708206177,298.4326491355896,1.0,501.9253640174866,350.3364288806915,1.0,490.1922119855881,395.2815580368042,1.0
3632,480.97657680511475,274.5962824821472,1.0,500.9095163345337,326.14645981788635,1.0,512.4553771018982,374.1283197402954,1.0
3633,472.3077254295349,252.90167903900146,1.0,491.67857217788696,302.0166039466858,1.0,504.56107807159424,349.6794626712799,1.0
3634,443.0360870361328,248.02574586868286,1.0,474.82170963287354,289.0762996673584,1.0,496.1118664741516,330.58591508865356,1.0
3635,418.3677464723587,229.02753353118896,1.0,456.56710052490234,269.5890175104141,1.0,486.56261014938354,304.07058095932007,1.0
3636,386.3043782711029,214.81103134155273,1.0,429.2434412240982,249.96344900131226,1.0,460.4024143218994,286.6101105213165,1.0
3637,359.7346725463867,191.50040340423584,1.0,407.1823332309723,233.05712270736694,1.0,446.2601594924927,258.9488248825073,1.0
3638,336.56514024734497,169.60033893585205,1.0,383.04448986053467,215.09402298927307,1.0,415.1607732772827,243.30272817611694,1.0
3639,344.1459903717041,176.39599132537842,1.0,371.93530352413654,207.18555450439453,1.0,400.4266791343689,241.07240390777588,1.0
3640,354.22642827033997,188.01323223114014,1.0,379.47435837984085,211.60649013519287,1.0,402.272300362587,244.79968357086182,1.0
3641,356.7458128929138,186.03126049041748,1.0,380.0630597770214,212.5165891647339,1.0,403.36607336997986,246.41400051116943,1.0
3642,360.62669801712036,192.16259813308716,1.0,381.8278671503067,216.59277439117432,1.0,406.12035870552063,246.25094890594482,1.0
3643,366.5504651069641,194.78099536895752,1.0,383.0151619911194,218.6391406059265,1.0,405.94706189632416,249.1706304550171,1.0
3644,367.8107645511627,193.50047254562378,1.0,384.2936124801636,221.16500568389893,1.0,405.9695883989334,251.58627128601074,1.0
3645,370.02405834198,186.83854866027832,1.0,382.2836797237396,218.00133752822876,1.0,404.3350602090359,251.61435174942017,1.0
3646,375.3443830013275,171.52481603622437,1.0,383.48077392578125,211.75830841064453,1.0,402.82682943344116,250.65764665603638,1.0
3647,371.4701681137085,144.62759351730347,1.0,379.3619129061699,197.24608993530273,1.0,395.6362419128418,239.7259337902069,1.0
3648,372.6629291176796,112.47769689559937,1.0,376.79531478881836,171.3167963027954,1.0,387.0233316421509,216.30722522735596,1.0
3649,365.8104051351547,93.6024694442749,1.0,375.95539474487305,153.96961116790771,1.0,375.8406717777252,201.02221298217773,1.0
3650,368.8756618499756,100.16338729858398,1.0,368.80172777175903,146.14345455169678,1.0,372.5746569633484,189.0761604309082,1.0
3651,370.9537544250488,107.64632081985474,1.0,369.8626012802124,148.14402770996094,1.0,373.78162121772766,187.39223992824554,1.0
3652,377.17335081100464,98.55487728118896,1.0,368.9235634803772,146.28884601593018,1.0,374.8381235599518,188.4033603668213,1.0
3653,389.9958904981613,74.19814586639404,1.0,372.87537854909897,131.4948706626892,1.0,371.3887405395508,177.6755805015564,1.0
3654,398.5126829147339,49.071903705596924,1.0,375.0716826915741,107.64660978317261,1.0,367.2854721546173,158.37708854675293,1.0
3655,402.5183811187744,36.966919898986816,1.0,378.1457476615906,96.30478286743164,1.0,375.66487669944763,140.59992027282715,1.0
3656,401.86106061935425,38.813549757003784,1.0,378.1439652442932,95.89436197280884,1.0,376.7901496887207,139.11680221557617,1.0
3657,406.13344955444336,39.480128049850464,1.0,380.7202349305153,95.96086740493774,1.0,378.8936595916748,138.50040864944458,1.0
3658,413.0242272615433,35.86142921447754,1.0,386.4165712594986,86.31298065185547,1.0,377.7157859802246,131.44035816192627,1.0
3659,416.2963533401489,34.653013706207275,1.0,385.54411935806274,81.32752656936646,1.0,375.66441321372986,128.70520114898682,1.0
3660,422.58432245254517,35.61404991149902,1.0,387.74476289749146,79.84177088737488,1.0,379.699061781168,122.77358722686768,1.0
3661,432.8242950439453,37.726704597473145,1.0,393.38618898391724,80.22697019577026,1.0,381.97835326194763,120.89955043792725,1.0
